ausdrucken, druckt aus, druckte aus, hat ausgedruckt	print	ausdrucken				Kann ich das auf deinem Drucker ausdrucken?	Can I print this on your printer?				
"der Ausdruck, -""e"	expression, printout	Ausdruck	der			Diesen Ausdruck habe ich noch nie gehört.	"I've never heard that expression."	Machen Sie doch bitte einen Ausdruck von der E-Mail.	Please make a printout of the e-mail.		
auseinander	apart	auseinander				Wir wohnen nicht weit auseinander.	We do not live far apart.				
die Ausfahrt, -en	exit	Ausfahrt	die			Hier ist eine Ausfahrt, da dürfen Sie nicht parken.	Here is an exit, you are not allowed to park there.	Wie weit ist es noch bis zur Ausfahrt Freiburg?	How far is it to the exit Freiburg?		
ausfallen, fällt aus, fiel aus, ist ausgefallen	canceled, fall out, drop out	ausfallen				Nächste Woche fällt der Kurs aus.	Next week the course will be canceled.	Mir fallen die Haare aus.	My hair falls out.		
"der Ausflug, -""e"	excursion, trip	Ausflug	der			Am Wochenende machen wir mit Freunden einen Ausflug nach Heidelberg.	At the weekend we make a trip to Heidelberg with friends.				
ausfüllen, füllt aus, füllte aus, hat ausgefüllt	complete, fill	ausfüllen				Füllen Sie bitte dieses Formular aus!	Please fill in this form!				
ausgeben, gibt aus, gab aus, hat ausgegeben	spend (money)	ausgeben				Carola gibt viel Geld für ihr Hobby aus.	Carola spends a lot of money on her hobby.				
die Ausgabe, -n	expenses, output, distribution	Ausgabe	die			Wie hoch sind Ihre Ausgaben?	What are your expenses?	Wo ist die Essensausgabe?	Where is the food distribution?	Wo steht das? In welcher Ausgabe?	Where is that? In which issue?
ausgehen, geht aus, ging aus, ist ausgegangen	go out	ausgehen				Plötzlich ist das Licht ausgegangen.	Suddenly the light went out.	Gehen wir heute Abend aus?	Are we going out tonight?	Wie ist das Spiel ausgegangen?	How did the game end?
"der Ausgang, -""e"	exit	Ausgang	der			Wo ist der Ausgang bitte?	Where is the exit please?				
die Aushilfe, -n	assistant, temporary help	Aushilfe	die			Wir suchen eine freundliche Aushilfe für unser Geschäft.	We are looking for a friendly assistant for our business.				
"die Auskunft, -""e"	information, information desk	Auskunft	die			Ich hätte gern eine Auskunft.	I would like some information.	Die Firma hat eine neue Nummer. - Bitte, rufen Sie die Auskunft an.	The company has a new number. - Please, call the information.		
das Ausland (Sg.)	foreign countries, abroad	Ausland	das			Wir fahren im Urlaub meistens ins Ausland.	We usually go abroad on vacation.				
der Ausländer, -	foreigner	Ausländer	der			Viele Ausländer lernen in der Volkshochschule Deutsch.	Many foreigners learn German at the Volkshochschule.				
ausländisch	foreign	ausländisch				In meiner Firma arbeiten mehr ausländische Kollegen als deutsche.	In my company work more foreign colleagues than German.				
ausmachen, macht aus, machte aus, hat ausgemacht	to turn off	ausmachen				Machen Sie bitte das Licht aus!	Turn off the light, please!	Wir hatten doch ausgemacht, dass du die Getränke besorgst.	We had agreed that you get the drinks.	Haben Sie einen Termin ausgemacht?	Did you make an appointment?
die Ausnahme, -n	exception	Ausnahme	die			Normalerweise muss ich am Wochenende arbeiten. Aber heute ist eine Ausnahme.	Usually I have to work on the weekend. But today is an exception.	Mit Ausnahme der Fahrtkosten müssen Sie alles selbst bezahlen.	With the exception of the travel costs You have to pay everything yourself.		
ausreichend	sufficient, enough	ausreichend				Dafür bekommst du leider nur die Note ausreichend.	Unfortunately, you only get the grade enough.				
ausrichten, richtet aus, richtete aus, hat ausgerichtet	to align, adjust, convey a message	ausrichten				Mein Mann ist nicht da. Soll ich ihm etwas ausrichten?	My husband is not here. Should I give him a message?				
ausschließen, schließt aus, schloss aus, hat ausgeschlossen	to exclude, rule out	ausschließen				So viel kann ich nicht bezahlen. Das ist völlig ausgeschlossen.	I can not pay that much. That is completely excluded.				
ausschließlich	exclusive	ausschließlich				Tut mir leid. Wir haben ausschließlich Nichtraucherzimmer.	"I'm sorry. We only have non-smoking rooms."				
aussehen, sieht aus, sah aus, hat ausgesehen	to seem, appear, look	aussehen				Sie sehen wieder besser aus. Sind Sie wieder gesund?	You look better again. Are You healthy again?	Es sieht so aus, als ob es bald regnet.	"It looks like it's raining soon."		
aus sein, ist aus, war aus, ist aus gewesen	be off	aus sein				Ich glaube, die Heizung ist aus.	I think the heating is off.	Samstags ist die Schule schon um elf Uhr aus.	"On Saturdays the school is already off at eleven o'clock."		
außen	outside, outwards	außen				Wir haben das Schloss nur von außen gesehen.	We only saw the castle from the outside.	Außen ist das Haus nicht sehr schön.	Outside, the house is not very nice.		
außer	except for	außer				Außer Lisa hat sich niemand um die Stelle beworben.	Nobody else applied for the job except Lisa.	Der Aufzug ist außer Betrieb.	The elevator is out of service.	Wir haben täglich außer Samstag geöffnet.	We are open every day except Saturday.
äußerlich	external	äußerlich				Das Medikament dürfen Sie nur äußerlich anwenden.	The drug may only be used externally.				
außerdem	besides	außerdem				Möchten Sie außerdem noch etwas?	Would you also like something else?	Der Film war langweilig, und außerdem haben die Schauspieler schlecht gespielt.	The movie was boring, and besides, the actors played badly.		
außerhalb	outside, beyond	außerhalb				Wir wohnen außerhalb von Berlin.	We live outside of Berlin.				
die Aussicht, -en	view, perspective	Aussicht	die			Von diesem Turm hat man eine tolle Aussicht.	From this tower you have a great view.	Mit mehreren Fremdsprachen hat man gute Aussichten, eine Stelle zu bekommen.	With several foreign languages ​​one has good chances to get a job.		
aussprechen, spricht aus, sprach aus, hat ausgesprochen	to pronounce	aussprechen				Wie spricht man dieses Wort aus?	How do you pronounce this word?				
die Aussprache (Sg.)	pronunciation	Aussprache	die			Ali hat eine gute Aussprache.	Ali has a good pronunciation.				
ausstellen, stellt aus, stellte aus, hat ausgestellt	to exhibit, show	ausstellen				Im Schaufenster sind Winterschuhe ausgestellt.	Winter shoes are on display in the shop window.	Sie müssen sich einen neuen Führerschein ausstellen lassen.	"You have to get a new driver's license."		
die Ausstellung, -en	exhibition	Ausstellung	die			Wir waren mit der Lehrerin in einer Ausstellung.	We were in an exhibition with the teacher.	Die Ausstellung eines neuen Passes dauert zwei Wochen.	The issuing of a new passport takes two weeks.		
(sich etwas) aussuchen, sucht aus, suchte aus, hat ausgesucht	to select, pick out	aussuchen				Such dir etwas Schönes aus! Ich lade dich ein.	Choose something beautiful! I invite you.				
auswählen, wählt aus, wählte aus, hat ausgewählt	to select, choose	auswählen				Für die Aufgabe können Sie unter drei Themen auswählen.	For the task, you can choose from three topics.				
der Ausweis, -e	identification	Ausweis	der			Darf ich mal Ihren Ausweis sehen?	May I see your passport?				
ausziehen, zieht aus, zog aus, hat/ist ausgezogen	to undress, to move out&nbsp;	ausziehen (2)				Willst du den Mantel nicht ausziehen?	Do not you want to take off the coat?	Der Arzt möchte Sie untersuchen. Bitte ziehen Sie sich aus.	The doctor wants to examine you. Please undress.	Müllers sind schon vor vier Wochen ausgezogen.	Müllers moved out four weeks ago.
der Auszubildende, -n	trainee	Auszubildende	der			Der Meister kümmert sich um die Auszubildenden.	The master takes care of the trainees.				
das Auto, -s	car	Auto	das			Mario fährt mit dem Auto zur Arbeit.	Mario drives to work by car.				
die Autobahn, -en	motorway	Autobahn	die			Das Dorf liegt direkt an der Autobahn.	The village is located directly on the highway.				
der Automat, -en	dispensing machine	Automat	der			Zigaretten bekommst du am Automaten.	You get cigarettes at the machine.	Der Fahrkartenautomat ist auf dem Bahnsteig.	The ticket machine is on the platform.		
automatisch	automatic	automatisch				Die Tür schließt automatisch.	The door closes automatically.	Ihre Lohnsteuerkarte bekommen Sie automatisch zugeschickt.	Your income tax card will be sent to you automatically.		
das Baby, -s	baby	Baby	das			Meine Freundin hat ein Baby bekommen.	My girlfriend got a baby.				
backen, bäckt / backt, backte, hat gebacken	to bake	backen				Wenn du kommst, backe ich einen Kuchen.	When you come, I bake a cake.				
die Bäckerei, -en	bakery	Bäckerei	die			Wir kaufen unser Brot immer in der Bäckerei am Markt.	We always buy our bread in the bakery on the market.				
baden, badet, badete, hat gebadet	to bathe	baden				Wenn du baden möchtest: Das Badezimmer ist dort hinten links.	If you want to take a bath: the bathroom is at the back left.	Hier ist Baden verboten!	Baden is forbidden <u>here</u>!		
"das Bad, -""er"	bath	Bad	das			Nach einem warmen Bad fühlt man sich gleich viel besser.	After a warm bath you feel much better.	Ich möchte ein Zimmer mit Bad.	I want a room with bathroom.		
die Badewanne, -n	bathtub	Badewanne	die			Jetzt gehe ich erst einmal in die Badewanne.	Now I go to the bathtub.				
die Bahn, -en	train (not Zug)	Bahn	die			Ich komme mit der Bahn.	"I'm coming by train."	Mein Mann arbeitet bei der Bahn.	My husband works at the railway.		
die S-Bahn, -en	city (overground) train	S-Bahn	die			Die S- Bahn ist schneller als die Straßenbahn.	The S-Bahn is faster than the tram.				
die Straßenbahn, -en	tram (not Tram)	Straßenbahn	die			Nehmen Sie die Straßenbahn Nr. 16.	Take tram number 16.	Ich bin heute mit der Straßenbahn gekommen.	I came by tram today.		
die U-Bahn, -en	underground train	U-Bahn	die			Die letzte U- Bahn geht um 23.15 Uhr.	The last subway leaves at 23.15.				
"der Bahnhof, -""e"	railway station	Bahnhof	der			Ich bringe Sie zum Bahnhof.	"I'll take you to the train station."	Wo ist der Bahnhof?	Where is the train station?		
der Bahnsteig, -e	platform	Bahnsteig	der			Der Zug fährt heute nicht von Bahnsteig 5, sondern von Bahnsteig 7 ab.	The train does not depart from platform 5 today but from platform 7.				
bald	soon	bald				Besuchen Sie uns doch bald mal.	Please visit us soon.	Geben Sie mir bitte so bald wie möglich Bescheid.	Please let me know as soon as possible.	Auf Wiedersehen, bis bald!	Goodbye soon!
der Balkon, -e	balcony	Balkon	der			Die Wohnung hat auch einen kleinen Balkon.	The apartment also has a small balcony.				
"der Ball, -""e"	ball	Ball	der			Ich spiele gern mit meinen Kindern Ball.	I like to play ball with my kids.	Mein Sohn spielt am liebsten mit dem roten Ball.	My son likes to play with the red ball.		
die Banane, -n	banana	Banane	die			Ein Kilo Bananen, bitte.	One kilo of bananas, please.				
"die Bank, -""e/die Bank, -en"	bank	Bank	die			Kommt, wir setzen uns auf die Bank da vorne.	"Come on, let's sit on the bench in front."	Bei welcher Bank haben Sie Ihr Konto?	Which bank do you have your account with?		
die Bankleitzahl, -en	bank code number	Bankleitzahl	die			Bitte geben Sie Ihre Bankleitzahl an.	Please enter your bank code.				
bar	cash	bar				Zahlen Sie bar?	Pay cash?				
das Bargeld, -er	cash	Bargeld	das			Ich habe kein Bargeld mehr.	I have no more cash.				
"der Bart, -""e"	beard	Bart	der			John trägt jetzt einen Bart.	John is wearing a beard now.				
die Batterie, -n	battery	Batterie	die			Bringst du bitte Batterien mit?	Do you bring batteries please?				
"der Bauch, -""e"	stomach	Bauch	der			Mir tut der Bauch weh.	My stomach hurts.				
bauen, baut, baute, hat gebaut	to build	bauen				Mein Nachbar hat ein Haus gebaut.	My neighbor has built a house.	Mein Vater hat mir ein Regal gebaut.	My father built a shelf for me.		
der Bau, -ten	building (not G~)	Bau	der			Ich wohne in einer Neubauwohnung.	I live in a newly built flat.	Unser Haus ist ein Altbau.	Our house is an old building.		
die Baustelle, -n	building site	Baustelle	die			Wir müssen die Baustelle umfahren.	We have to bypass the construction site.				
der Bauer, -n	farmer	Bauer	der			Wir kaufen unser Gemüse beim Bauern.	We buy our vegetables from the farmer.				
"der Baum, -""e"	tree	Baum	der			Wir haben zwei Bäume im Garten.	We have two trees in the garden.	Vorsicht, fahr nicht an den Baum.	Careful, do not drive to the tree.		
beachten, beachtet, beachtete, hat beachtet	to observe	beachten				Bitte beachten Sie die Ansagen am Bahnsteig.	Please note the announcements on the platform.				
der Beamte, -n	official	Beamte	der			Mein Mann ist Beamter.	My husband is a civil servant.				
beantragen, beantragt, beantragte, hat beantragt	to apply for, ask for	beantragen				Hast du schon einen neuen Pass beantragt?	Did you already apply for a new passport?				
beantworten, beantwortet, beantwortete, hat beantwortet	to answer (a thing)	beantworten				Sie haben meine Frage leider nicht beantwortet.	Unfortunately, <u>you</u> have not answered my question.				
sich bedanken, bedankt, bedankte, hat bedankt	to thank	sich bedanken				Ich möchte mich noch einmal sehr herzlich für Ihre Hilfe bedanken.	I would like to thank you once again for your help.				
bedeuten, bedeutet, bedeutete, hat bedeutet	to mean	bedeuten				Was bedeutet dieses Wort?	What does that word mean?	Ich bin krank. Das bedeutet, dass ich heute nicht arbeiten kann.	"I'm sick. That means I can not work today."		
bedienen, bedient, bediente, hat bedient	to serve	bedienen				Werden Sie schon bedient?	Are you already served?	Die Kaffeemaschine ist ganz leicht zu bedienen.	The coffee maker is very easy to use.		
die Bedienungsanleitung, -en	operating instructions	Bedienungsanleitung	die			Die Bedienungsanleitung verstehe ich nicht.	I do not understand the manual.				
